transaction_id,timestamp,date,hour,day_of_week,is_weekend,customer_id,sku,sku_name,category,quantity,unit_price,unit_cost,total_amount,gross_margin,payment_channel,is_raining,is_festival,is_ipl_match,current_shelf_stock,supplier_lead_time_h,stockout_within_24h
TX_202602141838_16961,2026-02-14T18:38:57,2026-02-14,18,5,1,user_0163@paytm,FRT-OIL-1L,Fortune Kachi Ghani Mustard Oil (1L),Staples,1,155,138,155,17,Paytm Soundbox QR,0,0,0,47,48,0
TX_202602141839_41742,2026-02-14T18:39:56,2026-02-14,18,5,1,user_0235@paytm,AML-MK-500,Amul Taaza Toned Milk (500ml),Dairy,1,27,24,27,3,Paytm Soundbox QR,0,0,0,64,4,0
TX_202602141841_50384,2026-02-14T18:41:44,2026-02-14,18,5,1,user_0189@paytm,LAY-CHIP-50,Lay's India's Magic Masala (50g),Snacks,2,20,17,40,6,Paytm Soundbox QR,0,0,0,27,24,0
TX_202602141844_39826,2026-02-14T18:44:30,2026-02-14,18,5,1,user_0436@paytm,MDN-CURD-400,Mother Dairy Dahi (400g),Dairy,2,35,31,70,8,Paytm Soundbox QR,0,0,0,25,6,0
TX_202602141849_16814,2026-02-14T18:49:45,2026-02-14,18,5,1,user_0218@paytm,TAT-TEA-250,Tata Tea Premium (250g),Beverages,1,140,122,140,18,Paytm Soundbox QR,0,0,0,27,48,0
TX_202602141854_26707,2026-02-14T18:54:32,2026-02-14,18,5,1,user_0131@paytm,TAT-TEA-250,Tata Tea Premium (250g),Beverages,1,140,122,140,18,Paytm Soundbox QR,0,0,0,15,48,0
TX_202602141857_06984,2026-02-14T18:57:31,2026-02-14,18,5,1,user_0025@paytm,AML-BTR-500,Amul Salted Butter (500g),Dairy,1,275,252,275,23,Paytm Soundbox QR,0,0,0,58,24,0
TX_202602141859_12004,2026-02-14T18:59:28,2026-02-14,18,5,1,user_0630@paytm,PRL-PLG-1KG,Parle-G Gold Biscuits (1kg),Packaged Goods,1,90,78,90,12,Paytm Soundbox QR,0,0,0,18,48,0
TX_202602141905_34664,2026-02-14T19:05:06,2026-02-14,19,5,1,user_0276@paytm,MDN-CURD-400,Mother Dairy Dahi (400g),Dairy,3,35,31,105,12,Paytm Soundbox QR,0,0,0,46,6,0
TX_202602141905_13201,2026-02-14T19:05:19,2026-02-14,19,5,1,user_0712@paytm,AML-MK-500,Amul Taaza Toned Milk (500ml),Dairy,1,27,24,27,3,Paytm Soundbox QR,0,0,0,55,4,0
TX_202602141905_47636,2026-02-14T19:05:32,2026-02-14,19,5,1,user_0176@paytm,DET-SOAP-75,Dettol Original Soap (75g),Personal Care,1,38,33,38,5,Paytm Soundbox QR,0,0,0,24,72,0
TX_202602141915_54720,2026-02-14T19:15:22,2026-02-14,19,5,1,user_0296@paytm,SUR-DET-1KG,Surf Excel Quick Wash Powder (1kg),Home Care,1,145,128,145,17,Paytm Soundbox QR,0,0,0,28,48,0
TX_202602141918_01046,2026-02-14T19:18:42,2026-02-14,19,5,1,user_0117@paytm,AML-MK-500,Amul Taaza Toned Milk (500ml),Dairy,1,27,24,27,3,Paytm Soundbox QR,0,0,0,41,4,0
TX_202602141919_40137,2026-02-14T19:19:31,2026-02-14,19,5,1,user_0928@paytm,MAG-NOD-70G,Maggi 2-Minute Masala Noodles (70g),Packaged Goods,1,14,12,14,2,Paytm Soundbox QR,0,0,0,43,24,0
TX_202602141921_20655,2026-02-14T19:21:57,2026-02-14,19,5,1,user_0337@paytm,DET-SOAP-75,Dettol Original Soap (75g),Personal Care,1,38,33,38,5,Paytm Soundbox QR,0,0,0,70,72,0
TX_202602141927_03493,2026-02-14T19:27:28,2026-02-14,19,5,1,user_0031@paytm,SUR-DET-1KG,Surf Excel Quick Wash Powder (1kg),Home Care,1,145,128,145,17,Paytm Soundbox QR,0,0,0,58,48,0
TX_202602141931_14455,2026-02-14T19:31:15,2026-02-14,19,5,1,user_0750@paytm,CLS-PST-150,Colgate Strong Teeth Toothpaste (150g),Personal Care,1,98,86,98,12,Paytm Soundbox QR,0,0,0,7,72,0
TX_202602141932_09067,2026-02-14T19:32:59,2026-02-14,19,5,1,user_0327@paytm,MDN-CURD-400,Mother Dairy Dahi (400g),Dairy,1,35,31,35,4,Paytm Soundbox QR,0,0,0,31,6,0
TX_202602141950_17748,2026-02-14T19:50:59,2026-02-14,19,5,1,user_0645@paytm,AML-BTR-500,Amul Salted Butter (500g),Dairy,1,275,252,275,23,Paytm Soundbox QR,0,0,0,36,24,0
TX_202602141955_37584,2026-02-14T19:55:09,2026-02-14,19,5,1,user_0166@paytm,CLS-PST-150,Colgate Strong Teeth Toothpaste (150g),Personal Care,1,98,86,98,12,Paytm Soundbox QR,0,0,0,23,72,0
TX_202602141955_30741,2026-02-14T19:55:39,2026-02-14,19,5,1,user_1122@paytm,TAT-SLT-1KG,Tata Salt Vacuum Evaporated (1kg),Staples,2,28,24,56,8,Paytm Soundbox QR,0,0,0,37,72,0
TX_202602141956_39602,2026-02-14T19:56:01,2026-02-14,19,5,1,user_0170@paytm,MDN-CURD-400,Mother Dairy Dahi (400g),Dairy,1,35,31,35,4,Paytm Soundbox QR,0,0,0,26,6,0
TX_202602141959_43494,2026-02-14T19:59:44,2026-02-14,19,5,1,user_0189@paytm,MDN-CURD-400,Mother Dairy Dahi (400g),Dairy,1,35,31,35,4,Paytm Soundbox QR,0,0,0,9,6,0
TX_202602141959_15558,2026-02-14T19:59:59,2026-02-14,19,5,1,user_0150@paytm,BRU-COF-50G,Bru Instant Coffee (50g jar),Beverages,1,115,100,115,15,Paytm Soundbox QR,0,0,0,27,48,0
TX_202602142000_13895,2026-02-14T20:00:57,2026-02-14,20,5,1,user_0017@paytm,CLS-PST-150,Colgate Strong Teeth Toothpaste (150g),Personal Care,2,98,86,196,24,Paytm Soundbox QR,0,0,0,13,72,0
TX_202602142007_48437,2026-02-14T20:07:22,2026-02-14,20,5,1,user_1002@paytm,SUR-DET-1KG,Surf Excel Quick Wash Powder (1kg),Home Care,1,145,128,145,17,Paytm Soundbox QR,0,0,0,16,48,0
TX_202602142007_26665,2026-02-14T20:07:41,2026-02-14,20,5,1,user_1175@paytm,TAT-TEA-250,Tata Tea Premium (250g),Beverages,1,140,122,140,18,Paytm Soundbox QR,0,0,0,18,48,0
TX_202602142009_13897,2026-02-14T20:09:54,2026-02-14,20,5,1,user_0110@paytm,MAG-NOD-70G,Maggi 2-Minute Masala Noodles (70g),Packaged Goods,2,14,12,28,4,Paytm Soundbox QR,0,0,0,20,24,0
TX_202602142012_12445,2026-02-14T20:12:49,2026-02-14,20,5,1,user_0413@paytm,LAY-CHIP-50,Lay's India's Magic Masala (50g),Snacks,1,20,17,20,3,Paytm Soundbox QR,0,0,0,17,24,0
TX_202602142019_43220,2026-02-14T20:19:38,2026-02-14,20,5,1,user_0888@paytm,MAG-NOD-70G,Maggi 2-Minute Masala Noodles (70g),Packaged Goods,2,14,12,28,4,Paytm Soundbox QR,0,0,0,42,24,0
TX_202602142020_51249,2026-02-14T20:20:23,2026-02-14,20,5,1,user_0153@paytm,FRT-OIL-1L,Fortune Kachi Ghani Mustard Oil (1L),Staples,1,155,138,155,17,Paytm Soundbox QR,0,0,0,27,48,0
TX_202602142024_26681,2026-02-14T20:24:54,2026-02-14,20,5,1,user_0586@paytm,FRT-OIL-1L,Fortune Kachi Ghani Mustard Oil (1L),Staples,1,155,138,155,17,Paytm Soundbox QR,0,0,0,55,48,0
TX_202602142026_10941,2026-02-14T20:26:47,2026-02-14,20,5,1,user_0088@paytm,DET-SOAP-75,Dettol Original Soap (75g),Personal Care,2,38,33,76,10,Paytm Soundbox QR,0,0,0,25,72,0
TX_202602142027_46898,2026-02-14T20:27:44,2026-02-14,20,5,1,user_0790@paytm,LAY-CHIP-50,Lay's India's Magic Masala (50g),Snacks,2,20,17,40,6,Paytm Soundbox QR,0,0,0,12,24,0
TX_202602142031_25456,2026-02-14T20:31:05,2026-02-14,20,5,1,user_0073@paytm,AML-MK-500,Amul Taaza Toned Milk (500ml),Dairy,1,27,24,27,3,Paytm Soundbox QR,0,0,0,42,4,0
TX_202602142031_30569,2026-02-14T20:31:06,2026-02-14,20,5,1,user_0125@paytm,AML-BTR-500,Amul Salted Butter (500g),Dairy,1,275,252,275,23,Paytm Soundbox QR,0,0,0,26,24,0
TX_202602142032_10635,2026-02-14T20:32:15,2026-02-14,20,5,1,user_0086@paytm,AML-BTR-500,Amul Salted Butter (500g),Dairy,1,275,252,275,23,Paytm Soundbox QR,0,0,0,17,24,0
TX_202602142049_05692,2026-02-14T20:49:11,2026-02-14,20,5,1,user_0096@paytm,MAG-NOD-70G,Maggi 2-Minute Masala Noodles (70g),Packaged Goods,1,14,12,14,2,Paytm Soundbox QR,0,0,0,35,24,0
TX_202602142052_39647,2026-02-14T20:52:35,2026-02-14,20,5,1,user_0020@paytm,AML-BTR-500,Amul Salted Butter (500g),Dairy,1,275,252,275,23,Paytm Soundbox QR,0,0,0,6,24,0
TX_202602142057_27929,2026-02-14T20:57:49,2026-02-14,20,5,1,user_0540@paytm,TAT-SLT-1KG,Tata Salt Vacuum Evaporated (1kg),Staples,1,28,24,28,4,Paytm Soundbox QR,0,0,0,54,72,0
TX_202602142102_32918,2026-02-14T21:02:30,2026-02-14,21,5,1,user_0024@paytm,ASH-ATT-5KG,Aashirvaad Shudh Chakki Atta (5kg),Staples,1,260,235,260,25,Paytm Soundbox QR,0,0,0,39,48,0
TX_202602142106_31357,2026-02-14T21:06:38,2026-02-14,21,5,1,user_0189@paytm,TAT-TEA-250,Tata Tea Premium (250g),Beverages,1,140,122,140,18,Paytm Soundbox QR,0,0,0,65,48,0
TX_202602142107_13569,2026-02-14T21:07:43,2026-02-14,21,5,1,user_0866@paytm,ASH-ATT-5KG,Aashirvaad Shudh Chakki Atta (5kg),Staples,1,260,235,260,25,Paytm Soundbox QR,0,0,0,43,48,0
TX_202602142111_15967,2026-02-14T21:11:20,2026-02-14,21,5,1,user_1164@paytm,MAG-NOD-70G,Maggi 2-Minute Masala Noodles (70g),Packaged Goods,1,14,12,14,2,Paytm Soundbox QR,0,0,0,47,24,0
TX_202602142111_47620,2026-02-14T21:11:43,2026-02-14,21,5,1,user_0382@paytm,BRU-COF-50G,Bru Instant Coffee (50g jar),Beverages,1,115,100,115,15,Paytm Soundbox QR,0,0,0,62,48,0
TX_202602142114_24022,2026-02-14T21:14:02,2026-02-14,21,5,1,user_1178@paytm,BRU-COF-50G,Bru Instant Coffee (50g jar),Beverages,1,115,100,115,15,Paytm Soundbox QR,0,0,0,40,48,0
TX_202602142115_43461,2026-02-14T21:15:23,2026-02-14,21,5,1,user_0862@paytm,AML-BTR-500,Amul Salted Butter (500g),Dairy,1,275,252,275,23,Paytm Soundbox QR,0,0,0,17,24,0
TX_202602142115_28142,2026-02-14T21:15:53,2026-02-14,21,5,1,user_0163@paytm,LAY-CHIP-50,Lay's India's Magic Masala (50g),Snacks,2,20,17,40,6,Paytm Soundbox QR,0,0,0,44,24,0
TX_202602142119_34674,2026-02-14T21:19:13,2026-02-14,21,5,1,user_0144@paytm,ASH-ATT-5KG,Aashirvaad Shudh Chakki Atta (5kg),Staples,1,260,235,260,25,Paytm Soundbox QR,0,0,0,18,48,0
TX_202602142121_26152,2026-02-14T21:21:05,2026-02-14,21,5,1,user_0064@paytm,MDN-CURD-400,Mother Dairy Dahi (400g),Dairy,2,35,31,70,8,Paytm Soundbox QR,0,0,0,21,6,0
TX_202602142121_33231,2026-02-14T21:21:45,2026-02-14,21,5,1,user_0318@paytm,AML-MK-500,Amul Taaza Toned Milk (500ml),Dairy,2,27,24,54,6,Paytm Soundbox QR,0,0,0,29,4,0
TX_202602142129_54009,2026-02-14T21:29:12,2026-02-14,21,5,1,user_0222@paytm,CLS-PST-150,Colgate Strong Teeth Toothpaste (150g),Personal Care,1,98,86,98,12,Paytm Soundbox QR,0,0,0,46,72,0
TX_202602142129_35539,2026-02-14T21:29:44,2026-02-14,21,5,1,user_0712@paytm,TAT-SLT-1KG,Tata Salt Vacuum Evaporated (1kg),Staples,1,28,24,28,4,Paytm Soundbox QR,0,0,0,44,72,0
TX_202602142129_03160,2026-02-14T21:29:58,2026-02-14,21,5,1,user_0318@paytm,PRL-PLG-1KG,Parle-G Gold Biscuits (1kg),Packaged Goods,1,90,78,90,12,Paytm Soundbox QR,0,0,0,66,48,0
TX_202602142131_12897,2026-02-14T21:31:24,2026-02-14,21,5,1,user_0315@paytm,SUR-DET-1KG,Surf Excel Quick Wash Powder (1kg),Home Care,1,145,128,145,17,Paytm Soundbox QR,0,0,0,69,48,0
TX_202602142134_33925,2026-02-14T21:34:02,2026-02-14,21,5,1,user_0388@paytm,AML-MK-500,Amul Taaza Toned Milk (500ml),Dairy,4,27,24,108,12,Paytm Soundbox QR,0,0,0,32,4,0
TX_202602142136_27593,2026-02-14T21:36:22,2026-02-14,21,5,1,user_0455@paytm,DET-SOAP-75,Dettol Original Soap (75g),Personal Care,2,38,33,76,10,Paytm Soundbox QR,0,0,0,52,72,0
TX_202602142137_11452,2026-02-14T21:37:29,2026-02-14,21,5,1,user_0189@paytm,CLS-PST-150,Colgate Strong Teeth Toothpaste (150g),Personal Care,3,98,86,294,36,Paytm Soundbox QR,0,0,0,63,72,0
TX_202602142137_33674,2026-02-14T21:37:43,2026-02-14,21,5,1,user_0413@paytm,TAT-SLT-1KG,Tata Salt Vacuum Evaporated (1kg),Staples,1,28,24,28,4,Paytm Soundbox QR,0,0,0,8,72,0
TX_202602142141_04775,2026-02-14T21:41:46,2026-02-14,21,5,1,user_0956@paytm,THU-SDA-750,Thums Up Charged (750ml PET),Beverages,1,40,34,40,6,Paytm Soundbox QR,0,0,0,19,24,0
TX_202602142142_28079,2026-02-14T21:42:46,2026-02-14,21,5,1,user_0236@paytm,AML-BTR-500,Amul Salted Butter (500g),Dairy,1,275,252,275,23,Paytm Soundbox QR,0,0,0,26,24,0
TX_202602142148_33962,2026-02-14T21:48:26,2026-02-14,21,5,1,user_0001@paytm,MDN-CURD-400,Mother Dairy Dahi (400g),Dairy,1,35,31,35,4,Paytm Soundbox QR,0,0,0,75,6,0
TX_202602142151_25815,2026-02-14T21:51:04,2026-02-14,21,5,1,user_0423@paytm,MAG-NOD-70G,Maggi 2-Minute Masala Noodles (70g),Packaged Goods,1,14,12,14,2,Paytm Soundbox QR,0,0,0,13,24,0
TX_202602142200_31094,2026-02-14T22:00:31,2026-02-14,22,5,1,user_0672@paytm,FRT-OIL-1L,Fortune Kachi Ghani Mustard Oil (1L),Staples,1,155,138,155,17,Paytm Soundbox QR,0,0,0,20,48,0
TX_202602142203_26547,2026-02-14T22:03:30,2026-02-14,22,5,1,user_0032@paytm,MDN-CURD-400,Mother Dairy Dahi (400g),Dairy,2,35,31,70,8,Paytm Soundbox QR,0,0,0,24,6,0
TX_202602142208_41913,2026-02-14T22:08:46,2026-02-14,22,5,1,user_0951@paytm,MDN-CURD-400,Mother Dairy Dahi (400g),Dairy,2,35,31,70,8,Paytm Soundbox QR,0,0,0,37,6,0
TX_202602142214_28019,2026-02-14T22:14:16,2026-02-14,22,5,1,user_0190@paytm,LAY-CHIP-50,Lay's India's Magic Masala (50g),Snacks,2,20,17,40,6,Paytm Soundbox QR,0,0,0,54,24,0
TX_202602142230_50841,2026-02-14T22:30:45,2026-02-14,22,5,1,user_0200@paytm,TAT-SLT-1KG,Tata Salt Vacuum Evaporated (1kg),Staples,1,28,24,28,4,Paytm Soundbox QR,0,0,0,6,72,0
TX_202602142232_09693,2026-02-14T22:32:49,2026-02-14,22,5,1,user_0102@paytm,THU-SDA-750,Thums Up Charged (750ml PET),Beverages,4,40,34,160,24,Paytm Soundbox QR,0,0,0,6,24,0
TX_202602150700_52843,2026-02-15T07:00:09,2026-02-15,7,6,1,user_0196@paytm,AML-MK-500,Amul Taaza Toned Milk (500ml),Dairy,1,27,24,27,3,Paytm Soundbox QR,0,0,0,26,4,0
TX_202602150701_02649,2026-02-15T07:01:58,2026-02-15,7,6,1,user_0768@paytm,AML-MK-500,Amul Taaza Toned Milk (500ml),Dairy,1,27,24,27,3,Paytm Soundbox QR,0,0,0,45,4,0
TX_202602150704_15488,2026-02-15T07:04:59,2026-02-15,7,6,1,user_0122@paytm,BRU-COF-50G,Bru Instant Coffee (50g jar),Beverages,1,115,100,115,15,Paytm Soundbox QR,0,0,0,29,48,0
TX_202602150712_52325,2026-02-15T07:12:02,2026-02-15,7,6,1,user_0190@paytm,AML-MK-500,Amul Taaza Toned Milk (500ml),Dairy,1,27,24,27,3,Paytm Soundbox QR,0,0,0,52,4,0
TX_202602150720_00387,2026-02-15T07:20:38,2026-02-15,7,6,1,user_0230@paytm,PRL-PLG-1KG,Parle-G Gold Biscuits (1kg),Packaged Goods,1,90,78,90,12,Paytm Soundbox QR,0,0,0,52,48,0
TX_202602150721_01044,2026-02-15T07:21:36,2026-02-15,7,6,1,user_1128@paytm,AML-BTR-500,Amul Salted Butter (500g),Dairy,1,275,252,275,23,Paytm Soundbox QR,0,0,0,21,24,0
TX_202602150723_17060,2026-02-15T07:23:51,2026-02-15,7,6,1,user_0082@paytm,MDN-CURD-400,Mother Dairy Dahi (400g),Dairy,1,35,31,35,4,Paytm Soundbox QR,0,0,0,60,6,0
TX_202602150726_02329,2026-02-15T07:26:31,2026-02-15,7,6,1,user_0254@paytm,BRU-COF-50G,Bru Instant Coffee (50g jar),Beverages,1,115,100,115,15,Paytm Soundbox QR,0,0,0,30,48,0
TX_202602150732_14941,2026-02-15T07:32:09,2026-02-15,7,6,1,user_0378@paytm,CLS-PST-150,Colgate Strong Teeth Toothpaste (150g),Personal Care,3,98,86,294,36,Paytm Soundbox QR,0,0,0,16,72,0
TX_202602150736_14927,2026-02-15T07:36:02,2026-02-15,7,6,1,user_0491@paytm,MDN-CURD-400,Mother Dairy Dahi (400g),Dairy,3,35,31,105,12,Paytm Soundbox QR,0,0,0,29,6,0
TX_202602150736_19556,2026-02-15T07:36:44,2026-02-15,7,6,1,user_0078@paytm,THU-SDA-750,Thums Up Charged (750ml PET),Beverages,1,40,34,40,6,Paytm Soundbox QR,0,0,0,42,24,0
TX_202602150743_14979,2026-02-15T07:43:08,2026-02-15,7,6,1,user_0118@paytm,TAT-TEA-250,Tata Tea Premium (250g),Beverages,1,140,122,140,18,Paytm Soundbox QR,0,0,0,6,48,0
TX_202602150752_44968,2026-02-15T07:52:12,2026-02-15,7,6,1,user_1006@paytm,MDN-CURD-400,Mother Dairy Dahi (400g),Dairy,1,35,31,35,4,Paytm Soundbox QR,0,0,0,61,6,0
TX_202602150754_21353,2026-02-15T07:54:08,2026-02-15,7,6,1,user_0016@paytm,MDN-CURD-400,Mother Dairy Dahi (400g),Dairy,1,35,31,35,4,Paytm Soundbox QR,0,0,0,7,6,0
TX_202602150755_38980,2026-02-15T07:55:00,2026-02-15,7,6,1,user_0197@paytm,ASH-ATT-5KG,Aashirvaad Shudh Chakki Atta (5kg),Staples,1,260,235,260,25,Paytm Soundbox QR,0,0,0,46,48,0
TX_202602150755_30850,2026-02-15T07:55:39,2026-02-15,7,6,1,user_1037@paytm,MDN-CURD-400,Mother Dairy Dahi (400g),Dairy,3,35,31,105,12,Paytm Soundbox QR,0,0,0,11,6,0
TX_202602150807_37889,2026-02-15T08:07:19,2026-02-15,8,6,1,user_1147@paytm,AML-MK-500,Amul Taaza Toned Milk (500ml),Dairy,1,27,24,27,3,Paytm Soundbox QR,0,0,0,60,4,0
TX_202602150808_13980,2026-02-15T08:08:24,2026-02-15,8,6,1,user_0960@paytm,MDN-CURD-400,Mother Dairy Dahi (400g),Dairy,1,35,31,35,4,Paytm Soundbox QR,0,0,0,49,6,0
TX_202602150814_11184,2026-02-15T08:14:39,2026-02-15,8,6,1,user_0514@paytm,AML-BTR-500,Amul Salted Butter (500g),Dairy,1,275,252,275,23,Paytm Soundbox QR,0,0,0,37,24,0
TX_202602150814_07452,2026-02-15T08:14:54,2026-02-15,8,6,1,user_0218@paytm,MDN-CURD-400,Mother Dairy Dahi (400g),Dairy,3,35,31,105,12,Paytm Soundbox QR,0,0,0,14,6,0
TX_202602150815_06613,2026-02-15T08:15:09,2026-02-15,8,6,1,user_0143@paytm,THU-SDA-750,Thums Up Charged (750ml PET),Beverages,1,40,34,40,6,Paytm Soundbox QR,0,0,0,70,24,0
TX_202602150838_17695,2026-02-15T08:38:42,2026-02-15,8,6,1,user_0125@paytm,MDN-CURD-400,Mother Dairy Dahi (400g),Dairy,2,35,31,70,8,Paytm Soundbox QR,0,0,0,48,6,0
TX_202602150857_25228,2026-02-15T08:57:00,2026-02-15,8,6,1,user_0066@paytm,AML-BTR-500,Amul Salted Butter (500g),Dairy,1,275,252,275,23,Paytm Soundbox QR,0,0,0,26,24,0
TX_202602150858_51031,2026-02-15T08:58:50,2026-02-15,8,6,1,user_0072@paytm,AML-MK-500,Amul Taaza Toned Milk (500ml),Dairy,2,27,24,54,6,Paytm Soundbox QR,0,0,0,8,4,0
TX_202602150903_21755,2026-02-15T09:03:05,2026-02-15,9,6,1,user_0514@paytm,AML-BTR-500,Amul Salted Butter (500g),Dairy,1,275,252,275,23,Paytm Soundbox QR,0,0,0,18,24,0
TX_202602150909_19741,2026-02-15T09:09:04,2026-02-15,9,6,1,user_0830@paytm,FRT-OIL-1L,Fortune Kachi Ghani Mustard Oil (1L),Staples,1,155,138,155,17,Paytm Soundbox QR,0,0,0,40,48,0
TX_202602150917_53602,2026-02-15T09:17:18,2026-02-15,9,6,1,user_0617@paytm,MDN-CURD-400,Mother Dairy Dahi (400g),Dairy,1,35,31,35,4,Paytm Soundbox QR,0,0,0,20,6,0
TX_202602150919_20427,2026-02-15T09:19:22,2026-02-15,9,6,1,user_0656@paytm,AML-BTR-500,Amul Salted Butter (500g),Dairy,1,275,252,275,23,Paytm Soundbox QR,0,0,0,6,24,0
TX_202602150921_25124,2026-02-15T09:21:49,2026-02-15,9,6,1,user_0111@paytm,FRT-OIL-1L,Fortune Kachi Ghani Mustard Oil (1L),Staples,1,155,138,155,17,Paytm Soundbox QR,0,0,0,7,48,0
TX_202602150922_43881,2026-02-15T09:22:31,2026-02-15,9,6,1,user_0109@paytm,PRL-PLG-1KG,Parle-G Gold Biscuits (1kg),Packaged Goods,1,90,78,90,12,Paytm Soundbox QR,0,0,0,55,48,0
TX_202602150924_23512,2026-02-15T09:24:09,2026-02-15,9,6,1,user_0619@paytm,AML-MK-500,Amul Taaza Toned Milk (500ml),Dairy,1,27,24,27,3,Paytm Soundbox QR,0,0,0,27,4,0
TX_202602150931_27729,2026-02-15T09:31:07,2026-02-15,9,6,1,user_0171@paytm,MDN-CURD-400,Mother Dairy Dahi (400g),Dairy,2,35,31,70,8,Paytm Soundbox QR,0,0,0,8,6,0
TX_202602150934_41592,2026-02-15T09:34:00,2026-02-15,9,6,1,user_0398@paytm,LAY-CHIP-50,Lay's India's Magic Masala (50g),Snacks,2,20,17,40,6,Paytm Soundbox QR,0,0,0,7,24,0
TX_202602150944_01730,2026-02-15T09:44:24,2026-02-15,9,6,1,user_0206@paytm,AML-BTR-500,Amul Salted Butter (500g),Dairy,1,275,252,275,23,Paytm Soundbox QR,0,0,0,77,24,0
TX_202602150957_30971,2026-02-15T09:57:54,2026-02-15,9,6,1,user_0612@paytm,MDN-CURD-400,Mother Dairy Dahi (400g),Dairy,1,35,31,35,4,Paytm Soundbox QR,0,0,0,16,6,0
TX_202602151016_37384,2026-02-15T10:16:30,2026-02-15,10,6,1,user_0227@paytm,CLS-PST-150,Colgate Strong Teeth Toothpaste (150g),Personal Care,1,98,86,98,12,Paytm Soundbox QR,0,0,0,36,72,0
TX_202602151024_04116,2026-02-15T10:24:05,2026-02-15,10,6,1,user_0100@paytm,BRU-COF-50G,Bru Instant Coffee (50g jar),Beverages,1,115,100,115,15,Paytm Soundbox QR,0,0,0,8,48,1
TX_202602151028_03417,2026-02-15T10:28:34,2026-02-15,10,6,1,user_0011@paytm,ASH-ATT-5KG,Aashirvaad Shudh Chakki Atta (5kg),Staples,1,260,235,260,25,Paytm Soundbox QR,0,0,0,45,48,0
TX_202602151034_38548,2026-02-15T10:34:03,2026-02-15,10,6,1,user_0055@paytm,TAT-TEA-250,Tata Tea Premium (250g),Beverages,1,140,122,140,18,Paytm Soundbox QR,0,0,0,25,48,0
TX_202602151035_27461,2026-02-15T10:35:04,2026-02-15,10,6,1,user_0990@paytm,MDN-CURD-400,Mother Dairy Dahi (400g),Dairy,2,35,31,70,8,Paytm Soundbox QR,0,0,0,17,6,0
TX_202602151050_14310,2026-02-15T10:50:09,2026-02-15,10,6,1,user_0726@paytm,DET-SOAP-75,Dettol Original Soap (75g),Personal Care,1,38,33,38,5,Paytm Soundbox QR,0,0,0,62,72,0
TX_202602151054_18285,2026-02-15T10:54:02,2026-02-15,10,6,1,user_0121@paytm,DET-SOAP-75,Dettol Original Soap (75g),Personal Care,3,38,33,114,15,Paytm Soundbox QR,0,0,0,29,72,0
TX_202602151107_47962,2026-02-15T11:07:11,2026-02-15,11,6,1,user_0051@paytm,ASH-ATT-5KG,Aashirvaad Shudh Chakki Atta (5kg),Staples,1,260,235,260,25,Paytm Soundbox QR,0,0,0,58,48,0
TX_202602151125_37461,2026-02-15T11:25:43,2026-02-15,11,6,1,user_0183@paytm,MDN-CURD-400,Mother Dairy Dahi (400g),Dairy,3,35,31,105,12,Paytm Soundbox QR,0,0,0,42,6,0
TX_202602151238_34264,2026-02-15T12:38:48,2026-02-15,12,6,1,user_0027@paytm,FRT-OIL-1L,Fortune Kachi Ghani Mustard Oil (1L),Staples,1,155,138,155,17,Paytm Soundbox QR,0,0,0,21,48,0
TX_202602151238_30507,2026-02-15T12:38:54,2026-02-15,12,6,1,user_0024@paytm,AML-MK-500,Amul Taaza Toned Milk (500ml),Dairy,1,27,24,27,3,Paytm Soundbox QR,0,0,0,20,4,0
TX_202602151250_15796,2026-02-15T12:50:33,2026-02-15,12,6,1,user_0484@paytm,PRL-PLG-1KG,Parle-G Gold Biscuits (1kg),Packaged Goods,2,90,78,180,24,Paytm Soundbox QR,0,0,0,11,48,0
TX_202602151258_07583,2026-02-15T12:58:46,2026-02-15,12,6,1,user_0282@paytm,ASH-ATT-5KG,Aashirvaad Shudh Chakki Atta (5kg),Staples,1,260,235,260,25,Paytm Soundbox QR,0,0,0,69,48,0
TX_202602151325_13184,2026-02-15T13:25:42,2026-02-15,13,6,1,user_0024@paytm,AML-MK-500,Amul Taaza Toned Milk (500ml),Dairy,1,27,24,27,3,Paytm Soundbox QR,0,0,0,59,4,0
TX_202602151350_37565,2026-02-15T13:50:25,2026-02-15,13,6,1,user_0046@paytm,ASH-ATT-5KG,Aashirvaad Shudh Chakki Atta (5kg),Staples,1,260,235,260,25,Paytm Soundbox QR,0,0,0,12,48,0
TX_202602151415_09201,2026-02-15T14:15:55,2026-02-15,14,6,1,user_0418@paytm,THU-SDA-750,Thums Up Charged (750ml PET),Beverages,1,40,34,40,6,Paytm Soundbox QR,0,0,0,51,24,0
TX_202602151426_34058,2026-02-15T14:26:40,2026-02-15,14,6,1,user_0342@paytm,THU-SDA-750,Thums Up Charged (750ml PET),Beverages,1,40,34,40,6,Paytm Soundbox QR,0,0,0,36,24,0
TX_202602151436_44038,2026-02-15T14:36:37,2026-02-15,14,6,1,user_0200@paytm,THU-SDA-750,Thums Up Charged (750ml PET),Beverages,1,40,34,40,6,Paytm Soundbox QR,0,0,0,50,24,0
TX_202602151440_43727,2026-02-15T14:40:38,2026-02-15,14,6,1,user_0540@paytm,ASH-ATT-5KG,Aashirvaad Shudh Chakki Atta (5kg),Staples,1,260,235,260,25,Paytm Soundbox QR,0,0,0,40,48,0
